load_ms,arm_ms,trigger_ms
7.0683956146240225,0.4966259002685547,9.942251205444336
6.951332092285156,0.7827281951904297,10.616022109985352
6.91533088684082,0.7877349853515625,11.45954704284668
6.6390037536621085,0.5881786346435547,10.060506820678713
7.285118103027344,0.469207763671875,9.884553909301758
7.1845054626464835,0.4644393920898438,9.916740417480467
6.955146789550781,0.471353530883789,10.017114639282227
7.804155349731445,0.4894733428955078,10.08482551574707
7.449150085449219,0.4343986511230469,10.053831100463867
6.571054458618164,0.4720687866210938,9.849506378173828
8.542060852050781,0.5204677581787109,9.874540328979492
7.5986385345458975,0.5843639373779297,10.030466079711914
7.949113845825195,0.5440711975097656,9.909826278686523
7.71641731262207,0.5185604095458984,10.089832305908203
7.562875747680664,0.5621910095214844,9.908157348632812
7.183074951171875,0.4880428314208984,9.862142562866213
6.694793701171875,0.5464553833007812,9.917455673217773
6.569862365722656,0.4711151123046875,9.865242004394533
8.227109909057617,0.4816055297851562,9.86500358581543
6.940841674804688,0.497579574584961,10.064559936523438
7.259368896484375,0.4315376281738281,9.952503204345703
8.339881896972656,0.6759166717529297,10.11367416381836
7.727861404418945,0.5970001220703125,9.995656967163086
7.9419612884521475,0.5171298980712891,10.037857055664062
7.5583457946777335,0.4763603210449219,9.993511199951172
7.183551788330077,0.5002021789550781,9.925323486328123
7.489204406738281,0.5609989166259766,10.029035568237305
7.283210754394531,0.5640983581542969,9.968477249145508
7.7872276306152335,0.476837158203125,10.023313522338867
7.371664047241211,0.5190372467041016,9.867387771606444
7.524728775024414,0.5514621734619141,9.883600234985352
7.38835334777832,0.6625652313232422,9.874778747558594
7.469892501831055,0.6153583526611328,10.012584686279297
8.229255676269531,0.5340576171875,9.93366813659668
7.69495964050293,0.5092620849609375,9.865242004394533
8.251428604125978,0.4839897155761719,9.927230834960938
7.511615753173827,0.6754398345947266,9.943920135498047
6.784677505493164,0.5104541778564453,9.911972045898438
7.434844970703125,0.6420612335205078,10.089832305908203
7.470846176147461,0.446319580078125,9.919363021850586
7.7610015869140625,0.4794597625732422,9.89862060546875
8.1787109375,0.9894371032714844,10.054784774780273
7.5631141662597665,0.6494522094726562,10.083633422851562
7.352590560913086,0.5638599395751953,9.896951675415039
7.5991153717041025,0.4444122314453125,9.98707389831543
7.41267204284668,0.8916854858398438,9.896236419677734
7.608175277709961,0.6303787231445312,10.038333892822266
7.190227508544923,0.5915164947509766,9.99494171142578
7.6863765716552725,0.4842281341552734,9.996610641479492
6.735563278198242,0.484466552734375,9.876209259033203
7.5190067291259775,0.6482601165771484,10.056453704833984
7.5109004974365225,0.5707740783691406,9.860712051391602
7.04646110534668,0.4446506500244141,10.027843475341797
7.9495906829833975,0.4644393920898438,9.866434097290039
6.9060325622558585,0.4458427429199219,10.35161590576172
7.988929748535156,0.4951953887939453,9.883838653564453
7.826089859008789,0.5588531494140625,9.96585464477539
7.450580596923827,0.4913806915283203,9.905534744262695
7.61866569519043,0.4904270172119141,9.95059585571289
7.907390594482423,0.4730224609375,10.024505615234377
7.26771354675293,0.5156993865966797,9.911495208740234
7.785320281982423,0.522613525390625,9.926753997802734
7.4748992919921875,0.5311965942382812,10.070758819580078
7.91168212890625,0.5831718444824219,10.058361053466797
7.587432861328125,0.4930496215820313,10.10151481628418
7.646799087524414,0.4994869232177734,9.980159759521484
7.6727867126464835,0.6108283996582031,9.869771957397461
7.9958438873291025,0.4401206970214844,10.024744033813477
7.348775863647461,0.4980564117431641,10.069805145263672
7.667064666748048,0.4837512969970703,9.901481628417967
7.376909255981445,0.5052089691162109,9.923416137695312
7.230997085571289,0.5216598510742188,9.939390182495117
7.750511169433594,0.4711151123046875,9.91077995300293
7.7114105224609375,0.4727840423583984,9.92770767211914
7.39598274230957,0.5130767822265625,9.998994827270508
7.708549499511719,0.4699230194091797,10.086732864379883
6.68787956237793,0.7426738739013672,10.053831100463867
7.052183151245117,0.4718303680419922,9.91697883605957
7.417440414428711,0.4563331604003906,10.081249237060547
7.7326297760009775,0.4761219024658203,10.117965698242188
7.152557373046875,0.5614757537841797,10.105091094970703
8.249759674072267,0.4377365112304688,10.039287567138672
7.371187210083008,0.4889965057373047,9.925085067749023
8.053302764892576,0.5431175231933594,9.980875015258787
7.02977180480957,0.5612373352050781,9.881216049194336
7.990837097167969,0.6124973297119141,9.892183303833008
7.427692413330077,0.6833076477050781,10.04667854309082
7.559537887573242,0.4663467407226562,10.153013229370117
7.706880569458008,0.5588531494140625,10.039287567138672
7.78651237487793,0.4639625549316406,10.057168960571287
7.919788360595702,0.4537105560302734,9.915071487426758
7.6024532318115225,0.6425380706787109,9.981351852416992
7.5163841247558585,0.4935264587402344,9.956794738769533
8.122444152832031,0.4827976226806641,9.882169723510742
7.096529006958008,0.4525184631347656,9.876924514770508
7.155656814575195,0.4568099975585938,9.877878189086914
6.6950321197509775,0.6201267242431641,9.924131393432617
8.459568023681639,0.5056858062744141,9.914356231689453
7.440567016601562,0.5085468292236328,9.978729248046877
7.832050323486327,0.4065036773681641,9.90768051147461
7.579326629638673,0.5230903625488281,10.07695770263672
8.204460144042969,1.0225772857666016,9.869771957397461
7.172346115112305,0.9524822235107422,9.879547119140623
7.597923278808594,0.5719661712646484,9.88479232788086
7.573127746582031,0.5633831024169922,10.070281982421877
7.390022277832031,0.4808902740478516,9.962993621826172
7.6241493225097665,0.6611347198486328,9.92913818359375
6.9403648376464835,0.4484653472900391,9.920555114746094
7.263660430908202,0.4336833953857422,10.101276397705078
6.767749786376952,0.5362033843994141,9.91697883605957
7.1887969970703125,0.4696846008300781,10.07552719116211
7.0552825927734375,0.5843639373779297,9.891944885253906
6.394147872924805,0.4258155822753906,9.932714462280273
7.139205932617188,0.4146099090576172,10.075765609741213
7.2040557861328125,0.5316734313964844,10.094600677490234
