quil_compiler_s,qpu_compiler_s
0.1408700942993164,0.05091094970703125
0.15947914123535156,0.048290014266967766
0.1399528980255127,0.05283093452453613
0.12965822219848633,0.04805779457092285
0.1354198455810547,0.050167083740234375
0.12343025207519533,0.04788374900817871
0.13557791709899902,0.05214118957519531
0.12962579727172852,0.050863027572631836
0.12584400177001953,0.04935503005981445
0.12772727012634275,0.049055814743041985
0.13024163246154785,0.05161905288696289
0.1504669189453125,0.058550119400024414
0.14174985885620114,0.049422025680541985
0.12902092933654785,0.050872802734375
0.15039396286010742,0.0518341064453125
0.1397879123687744,0.049275875091552734
0.1463611125946045,0.05231285095214844
0.1320953369140625,0.048893213272094734
0.1262378692626953,0.054344892501831055
0.136688232421875,0.05216717720031738
0.12574100494384766,0.05022692680358887
0.13559794425964355,0.05055570602416992
0.13037776947021484,0.05074882507324219
0.12965774536132812,0.04817533493041992
0.13425898551940918,0.04906392097473145
0.13324904441833496,0.05092906951904297
0.1335148811340332,0.051608800888061516
0.13569903373718262,0.05206918716430664
0.1626567840576172,0.05159687995910645
0.13861680030822754,0.052868127822875984
0.13777995109558105,0.04935288429260254
0.12731003761291504,0.04857397079467773
0.1324610710144043,0.049922704696655266
0.12923598289489746,0.050566911697387695
0.13367390632629395,0.05007505416870117
0.13012003898620605,0.04933309555053711
0.13205313682556152,0.04889106750488281
0.1320807933807373,0.04901409149169922
0.13208913803100586,0.04990935325622559
0.14105010032653809,0.059329986572265625
0.17543697357177734,0.05108499526977539
0.2478017807006836,0.06365799903869629
0.13369226455688474,0.05538105964660645
0.12787294387817386,0.04805707931518555
0.128309965133667,0.04958295822143555
0.13566184043884275,0.05061507225036621
0.1393756866455078,0.05186986923217773
0.13439226150512695,0.050223112106323235
0.1329789161682129,0.05082011222839356
0.13257694244384766,0.049541234970092766
0.1445770263671875,0.05138206481933594
0.14351797103881836,0.057676076889038086
0.13579988479614258,0.05027484893798828
0.15363526344299314,0.0484929084777832
0.13082599639892578,0.05090999603271485
0.13279199600219727,0.05342912673950195
0.13254904747009275,0.050822973251342766
0.1420891284942627,0.04941082000732422
0.1373598575592041,0.05692601203918458
0.13983798027038574,0.04843902587890625
0.13469910621643064,0.049434900283813484
0.12905597686767578,0.05164408683776856
0.13328790664672852,0.04989194869995117
0.13990497589111328,0.051420927047729485
0.1324160099029541,0.05208086967468262
0.15597796440124512,0.05084800720214844
0.15224599838256836,0.049321889877319336
0.13602399826049805,0.04809379577636719
0.13626694679260254,0.04913806915283203
0.138580322265625,0.04960489273071289
0.130202054977417,0.050586938858032234
0.13266611099243164,0.05123090744018555
0.13501620292663574,0.05034780502319336
0.13176918029785156,0.04890108108520508
0.1279759407043457,0.0503082275390625
0.13187003135681152,0.049395084381103516
0.13242483139038086,0.05020594596862793
0.14644575119018555,0.049386024475097656
0.14893698692321775,0.05155205726623535
0.13816404342651367,0.06547784805297853
0.16325116157531738,0.05215907096862793
0.14184927940368652,0.050563812255859375
0.13980698585510254,0.04986786842346192
0.13379907608032227,0.049469947814941406
0.126234769821167,0.05042695999145508
0.13220787048339844,0.04985904693603516
0.12737703323364258,0.0501251220703125
0.13132286071777344,0.048847198486328125
0.13274526596069336,0.04881095886230469
0.12486600875854492,0.04891824722290039
0.13219809532165527,0.0505521297454834
0.14513826370239258,0.061990976333618164
0.1354811191558838,0.05175280570983887
0.1361231803894043,0.04923701286315918
0.12987804412841794,0.0531001091003418
0.1596202850341797,0.05763411521911621
0.14193320274353027,0.049337148666381836
0.13479089736938474,0.05302119255065918
0.13037896156311035,0.04930210113525391
0.13197088241577148,0.049546003341674805
0.12989401817321775,0.05087995529174805
0.13397598266601562,0.0502316951751709
0.13320016860961914,0.05018019676208496
0.1509418487548828,0.055927038192749016
0.13310694694519046,0.0516819953918457
0.13288617134094238,0.04890894889831543
0.1462080478668213,0.05098700523376465
0.14181280136108398,0.05085206031799317
0.14500188827514648,0.05198979377746582
0.13292598724365234,0.05220198631286621
0.13640284538269046,0.05048203468322754
0.14112401008605954,0.05283212661743164
0.13486695289611814,0.04780912399291992
0.14003896713256836,0.05134010314941406
0.1269690990447998,0.052173852920532234
0.12960314750671387,0.04855823516845703
0.13227415084838867,0.05182385444641113
0.13120293617248535,0.05002975463867188
0.13862919807434082,0.05209493637084961
0.16753911972045898,0.06059694290161133
0.14548921585083008,0.04869294166564941
0.13607001304626465,0.047792911529541016
0.14034295082092285,0.05069899559020996
0.1345081329345703,0.04830598831176758
0.13386201858520508,0.04999399185180664
0.14195609092712402,0.05001378059387207
0.13097906112670898,0.04925298690795898
0.1261157989501953,0.05199408531188965
0.13463902473449707,0.04857802391052246
0.1302340030670166,0.052160024642944336
0.1273200511932373,0.05127215385437012
0.15357398986816406,0.05802083015441895
0.1517770290374756,0.05074405670166016
0.13950109481811526,0.04932999610900879
0.13719606399536133,0.051041841506958015
0.13354706764221191,0.05079102516174317
0.1312260627746582,0.051871061325073235
0.13120102882385254,0.05067181587219238
0.13384079933166504,0.051370859146118164
0.1323230266571045,0.0512230396270752
0.12949800491333008,0.05059981346130371
0.1365799903869629,0.05057787895202637
0.12697768211364746,0.05017924308776856
0.1423931121826172,0.04902505874633789
0.13638806343078613,0.0477750301361084
0.1512618064880371,0.05052018165588379
0.13933300971984866,0.05106806755065918
0.13132095336914062,0.05000615119934082
0.13556480407714844,0.059123992919921875
0.13943910598754886,0.05170297622680664
0.13276004791259766,0.05126667022705078
0.13243389129638672,0.049223899841308594
0.13437700271606445,0.05031323432922363
0.13629388809204102,0.05035591125488281
0.13642311096191406,0.051624059677124016
0.1343369483947754,0.04932570457458496
0.1365530490875244,0.05015087127685547
0.13034391403198242,0.051337003707885735
0.13328003883361814,0.050296783447265625
0.13740110397338867,0.058521270751953125
0.18148398399353027,0.0529170036315918
0.13506579399108887,0.04853200912475586
0.12982988357543945,0.05246114730834961
0.13408994674682614,0.04963493347167969
0.1408979892730713,0.05155205726623535
0.13172316551208496,0.050855159759521484
0.1371777057647705,0.050113916397094734
0.13132691383361814,0.04911208152770996
0.1267070770263672,0.048391103744506836
0.13480210304260254,0.048538923263549805
0.1298539638519287,0.051898956298828125
0.13609719276428225,0.05413985252380371
0.1737961769104004,0.050535917282104485
0.1460421085357666,0.050540924072265625
0.13596320152282715,0.05052900314331055
0.14072799682617188,0.08909487724304199
0.12756919860839844,0.05351090431213379
0.13476085662841794,0.049503087997436516
0.13056492805480954,0.05093097686767578
0.14119696617126465,0.05023479461669922
0.1342947483062744,0.050692081451416016
0.13739633560180664,0.05083918571472168
0.13720393180847168,0.051143884658813484
0.12682414054870605,0.04952502250671387
0.14067697525024414,0.05004692077636719
0.1597459316253662,0.05138897895812988
0.13975811004638672,0.05116605758666992
0.13857221603393555,0.05052900314331055
0.13100314140319824,0.05105018615722656
0.13525819778442386,0.050362825393676765
0.1340768337249756,0.04925203323364258
0.1371760368347168,0.04999613761901856
0.1312999725341797,0.051278114318847656
0.13070106506347656,0.05170726776123047
0.13836407661437988,0.0506742000579834
0.13578391075134275,0.04966878890991211
0.1316540241241455,0.04944896697998047
0.14206504821777344,0.04848933219909668
0.13087797164916992,0.05085062980651856
0.19803595542907715,0.0626058578491211
0.15429902076721191,0.05485367774963379
0.13599371910095215,0.04979920387268066
0.1333792209625244,0.04923725128173828
0.13182806968688965,0.048861026763916016
0.13130617141723633,0.04892110824584961
0.13004589080810547,0.05197405815124512
0.12964773178100586,0.04877519607543945
0.13156390190124512,0.050298213958740234
0.1288139820098877,0.04964613914489746
0.13399720191955564,0.050256013870239265
0.1318960189819336,0.05180811882019043
0.13180899620056152,0.05728983879089356
0.16690301895141602,0.0497431755065918
0.13882708549499512,0.049410104751586914
0.13486289978027344,0.04928421974182129
0.13573384284973145,0.05290484428405762
0.13158297538757324,0.05119180679321289
0.13601112365722656,0.060239076614379876
0.1435379981994629,0.05177807807922363
0.13841819763183594,0.05200791358947754
0.14045286178588867,0.04958915710449219
0.12857913970947266,0.05001497268676758
0.13364720344543454,0.04982614517211914
0.1320810317993164,0.050618886947631836
0.1338660717010498,0.049068212509155266
0.1309511661529541,0.04950690269470215
0.15486383438110352,0.05107307434082031
0.1340501308441162,0.05927586555480958
0.13242173194885254,0.04998612403869629
0.13573026657104492,0.04991006851196289
0.1308150291442871,0.053151845932006836
0.13070917129516602,0.05254673957824707
0.13413286209106445,0.05001497268676758
0.12717795372009275,0.04984712600708008
0.1398930549621582,0.04977798461914063
0.13909220695495605,0.05313920974731445
0.1307199001312256,0.049988746643066406
0.1363070011138916,0.04895305633544922
0.133375883102417,0.05002284049987793
0.1314680576324463,0.050557851791381836
0.19345593452453613,0.054090023040771484
0.1289210319519043,0.05100679397583008
0.13460683822631836,0.048463106155395515
0.13177776336669922,0.04975509643554688
0.1308271884918213,0.04764699935913086
0.13242316246032715,0.04827284812927246
0.12652587890625,0.048388004302978516
0.1289989948272705,0.05041313171386719
0.1297459602355957,0.04940176010131836
0.12647604942321775,0.04790782928466797
0.13127398490905762,0.0491480827331543
0.12613987922668454,0.0515599250793457
0.1661691665649414,0.058439016342163086
0.15120506286621094,0.05088591575622559
0.13159513473510742,0.052466154098510735
0.1346268653869629,0.05089902877807617
0.13616299629211426,0.050935029983520515
0.1376948356628418,0.04904913902282715
0.13146710395812988,0.04934191703796387
0.13367605209350586,0.04955101013183594
0.13012003898620605,0.049651145935058594
0.12459492683410645,0.05106091499328613
0.1352097988128662,0.04981493949890137
0.13169622421264648,0.0498347282409668
0.12980198860168454,0.05024385452270508
0.16084814071655273,0.05067300796508789
0.13517999649047852,0.049317121505737305
0.13039278984069824,0.050739288330078125
0.13242387771606445,0.05115079879760742
0.1303868293762207,0.051512956619262695
0.1364269256591797,0.052610158920288086
0.13454580307006836,0.050639867782592766
0.13786005973815918,0.04951906204223633
0.13574910163879395,0.04926514625549317
0.129486083984375,0.050628662109375
0.12812495231628418,0.05308079719543457
0.1421041488647461,0.051069974899291985
0.16432499885559082,0.051846981048583984
0.14855384826660156,0.0518956184387207
0.13892388343811035,0.05330705642700195
0.1429431438446045,0.06085395812988281
0.14959168434143064,0.0522150993347168
0.23762202262878415,0.05687403678894042
0.13156700134277344,0.04864001274108887
0.13068914413452148,0.04825115203857422
0.13846921920776367,0.0494229793548584
0.12817907333374026,0.04825329780578613
0.12825584411621094,0.049829959869384766
0.13101792335510254,0.05137205123901367
0.13092708587646484,0.048828840255737305
0.13469386100769046,0.049628019332885735
0.15836000442504886,0.05138206481933594
0.1483290195465088,0.05451178550720215
0.13268780708312988,0.05033302307128906
0.12838506698608398,0.05152106285095215
0.1310749053955078,0.05039405822753906
0.13057303428649902,0.05060887336730957
0.1276569366455078,0.05156803131103516
0.1381838321685791,0.0504610538482666
0.13144803047180176,0.05074119567871094
0.13379597663879395,0.04850196838378906
0.13452577590942386,0.04919099807739258
0.1328740119934082,0.05234527587890625
0.13428807258605954,0.05308270454406738
0.1298079490661621,0.05024409294128418
0.16571712493896484,0.052037954330444336
0.13315701484680176,0.0488271713256836
0.14136481285095215,0.0497739315032959
0.13643622398376465,0.04879927635192871
0.12982702255249026,0.05046796798706055
0.13275814056396484,0.052041053771972656
0.1340179443359375,0.05164504051208496
0.12645316123962402,0.0488121509552002
0.13593339920043945,0.04867362976074219
0.1299736499786377,0.04800987243652344
0.12703514099121094,0.05009913444519043
0.13215088844299314,0.05428814888000488
0.15944695472717285,0.050691843032836914
0.13918828964233398,0.0510399341583252
0.13370180130004886,0.04928302764892578
0.14422392845153809,0.062098026275634766
0.14127206802368164,0.048862218856811516
0.12654924392700195,0.04918694496154785
0.13473081588745114,0.05298876762390137
0.12918472290039062,0.04983234405517578
0.1272280216217041,0.049483060836791985
0.13106012344360352,0.04861307144165039
0.13310909271240234,0.05063819885253906
0.13504695892333984,0.05048274993896485
0.14990496635437012,0.050366878509521484
0.13787293434143064,0.04874110221862793
0.13369393348693848,0.051632165908813484
0.1395580768585205,0.05845975875854492
0.14205479621887207,0.05939292907714844
0.13685178756713867,0.050592899322509766
0.1314079761505127,0.05162382125854492
0.1411290168762207,0.0488882064819336
0.13057613372802734,0.04952812194824219
0.1315460205078125,0.04896092414855957
0.13063287734985352,0.050253868103027344
0.1271209716796875,0.04940223693847656
0.13417601585388186,0.04989194869995117
0.1611490249633789,0.050850868225097656
0.13120198249816895,0.04985499382019043
0.14296197891235352,0.04949402809143066
0.1314709186553955,0.049412012100219734
0.13260412216186526,0.049721717834472656
0.13373422622680664,0.04957890510559082
0.12613296508789062,0.05059099197387695
0.13115787506103516,0.052356958389282234
0.12941908836364746,0.051970720291137695
0.13840293884277344,0.05028390884399414
0.12898993492126465,0.04826021194458008
0.12720394134521484,0.05011320114135742
0.15428876876831055,0.050370216369628906
0.13778090476989746,0.050015926361083984
0.12851810455322266,0.04982590675354004
0.13015508651733398,0.0505070686340332
0.13080883026123047,0.05042314529418945
0.1322309970855713,0.0515599250793457
0.12926578521728516,0.05702805519104004
0.1727619171142578,0.053374052047729485
0.13094615936279294,0.05484199523925781
0.13019227981567386,0.05145883560180664
0.12842607498168945,0.050213098526000984
0.1298680305480957,0.05026388168334961
0.1344311237335205,0.05080604553222656
0.13088464736938474,0.050564050674438484
0.15184807777404785,0.049101829528808594
0.13557696342468262,0.04948902130126953
0.13161182403564453,0.05137801170349121
0.13027477264404294,0.04859113693237305
0.13352608680725098,0.049933195114135735
0.1478559970855713,0.058172941207885735
0.13368582725524902,0.049413204193115234
0.13670897483825686,0.05194306373596192
0.14074110984802246,0.048559904098510735
0.15848898887634275,0.04926896095275879
0.12834405899047852,0.05034971237182617
0.13019800186157227,0.04880499839782715
0.12900996208190918,0.05393409729003906
0.1271061897277832,0.04926013946533203
0.13781213760375974,0.05074310302734375
0.15900111198425293,0.04989004135131836
0.1329960823059082,0.08463120460510254
0.13438725471496582,0.05077123641967773
0.12856101989746094,0.04989314079284668
0.14872288703918454,0.05037784576416016
0.13345670700073242,0.049395084381103516
0.13307809829711914,0.04948687553405762
0.13112592697143555,0.05028796195983887
0.13141298294067386,0.04931211471557617
0.13034486770629886,0.050655126571655266
0.12743520736694336,0.04958009719848633
0.1541919708251953,0.04940605163574219
0.14693593978881836,0.04861593246459961
0.1297740936279297,0.05288076400756836
0.13139891624450686,0.05025506019592285
0.13066816329956055,0.05241012573242188
0.13749289512634275,0.05005311965942383
0.12968182563781738,0.05120277404785156
0.15103983879089355,0.06842780113220215
0.1401820182800293,0.04953908920288086
0.13791704177856445,0.05054688453674317
0.14340615272521973,0.04887986183166504
0.13567900657653809,0.04973125457763672
0.14113426208496094,0.049093008041381836
0.17183208465576172,0.04911112785339356
0.13174009323120114,0.05025005340576172
0.13824105262756348,0.04873991012573242
0.13157391548156738,0.05095601081848145
0.1288931369781494,0.04969000816345215
0.14220309257507324,0.05380105972290039
0.15271806716918945,0.05807685852050781
0.13582682609558105,0.04993987083435058
0.1369011402130127,0.04955887794494629
0.13073492050170898,0.05089902877807617
0.1332380771636963,0.05343794822692871
0.13799190521240234,0.0503530502319336
0.15908193588256836,0.04937911033630371
0.14412403106689453,0.05064821243286133
0.12878108024597168,0.049352169036865234
0.13568782806396484,0.05231213569641113
0.13835501670837402,0.04964303970336914
0.12856793403625488,0.05286383628845215
0.13638997077941895,0.049183130264282234
0.1349022388458252,0.05028390884399414
0.1415557861328125,0.04969286918640137
0.1392822265625,0.049569129943847656
0.12753915786743164,0.04976105690002442
0.13834691047668454,0.050878286361694336
0.13576602935791016,0.05069684982299805
0.14202213287353516,0.05210494995117188
0.16910099983215332,0.05196213722229004
0.13171100616455078,0.05092906951904297
0.13615894317626953,0.04926013946533203
0.13822197914123535,0.04985976219177246
0.13472509384155273,0.04927825927734375
0.13448023796081546,0.0496368408203125
0.12716293334960938,0.054570913314819336
0.14283013343811035,0.052615880966186516
0.14871597290039062,0.0612940788269043
0.12992000579833984,0.04959416389465332
0.13547587394714355,0.05164790153503418
0.13042783737182614,0.04961895942687988
0.1441042423248291,0.05204606056213379
0.12546420097351074,0.05264997482299805
0.16140413284301758,0.048143863677978516
0.1317739486694336,0.04968714714050293
0.13077902793884275,0.05202984809875488
0.13951992988586426,0.04856610298156738
0.12833094596862793,0.05543184280395508
0.1337730884552002,0.04925799369812012
0.15677499771118164,0.05833792686462402
0.14162278175354004,0.04907894134521485
0.13657188415527344,0.048053979873657234
0.13530993461608887,0.049402713775634766
0.12749791145324707,0.05001688003540039
0.14227604866027832,0.050373077392578125
0.13861608505249026,0.05025196075439453
0.16237688064575195,0.04919719696044922
0.144989013671875,0.051560163497924805
0.12886810302734375,0.048700809478759766
0.1304168701171875,0.049955129623413086
0.13082599639892578,0.05064916610717773
0.13335800170898438,0.05012202262878418
0.138991117477417,0.0496668815612793
0.12667512893676758,0.04936313629150391
0.12988805770874026,0.048961877822875984
0.12972092628479004,0.050131797790527344
0.1330740451812744,0.05118727684020996
0.1455681324005127,0.05102801322937012
0.13969087600708008,0.05010199546813965
0.13152408599853516,0.049436330795288086
0.13010311126708984,0.048558950424194336
0.13142895698547366,0.049798250198364265
0.1366252899169922,0.051331758499145515
0.1273658275604248,0.04949212074279785
0.13660383224487305,0.05253911018371582
0.13187193870544436,0.05010700225830078
0.12973308563232422,0.04876208305358887
0.1334519386291504,0.055850982666015625
0.14937090873718262,0.05133533477783203
0.13203096389770508,0.04869389533996582
0.15554404258728027,0.050932884216308594
0.14196515083312988,0.048648834228515625
0.14318609237670898,0.04933667182922363
0.1241462230682373,0.051959991455078125
0.13071703910827634,0.051229000091552734
0.1321120262145996,0.05235385894775391
0.13390898704528809,0.04941892623901367
0.13805222511291504,0.05150699615478516
0.12723302841186526,0.048999786376953125
0.1484081745147705,0.05749082565307617
0.14427495002746582,0.049685001373291016
0.12835407257080078,0.05244183540344238
0.14873313903808594,0.05385875701904297
0.16094017028808594,0.05212116241455078
0.13945865631103516,0.04884076118469238
0.14093899726867676,0.049968957901000984
0.12909269332885742,0.05194687843322754
0.1345212459564209,0.05007791519165039
0.1324329376220703,0.050752878189086914
0.1356208324432373,0.050429105758666985
0.13109111785888672,0.05112695693969727
0.12913775444030762,0.04946398735046387
0.12993907928466794,0.048645973205566406
0.1255631446838379,0.04970216751098633
0.1401679515838623,0.05311203002929688
0.13597393035888672,0.05117011070251465
0.15701675415039062,0.05313706398010254
0.1458871364593506,0.04993700981140137
0.13384604454040527,0.04940199851989746
0.13548779487609866,0.04842996597290039
0.12826108932495114,0.050288915634155266
0.12725400924682614,0.0507051944732666
0.2295098304748535,0.05379915237426758
0.13309693336486814,0.050228118896484375
0.1374061107635498,0.050195932388305664
0.13674592971801758,0.049508094787597656
0.12755584716796875,0.049880027770996094
0.14545106887817386,0.06189107894897461
0.13712620735168454,0.04822874069213867
0.1309959888458252,0.049142122268676765
0.13796710968017578,0.051687002182006836
0.15997600555419922,0.05076384544372559
0.1458110809326172,0.04970693588256836
0.12706899642944336,0.05376696586608887
0.1323258876800537,0.05028820037841797
0.1321570873260498,0.05016779899597168
0.12337207794189453,0.05365705490112305
0.13015294075012207,0.05050992965698242
0.13097023963928225,0.04985904693603516
0.13935494422912598,0.057493925094604485
0.14719009399414062,0.05147385597229004
0.1536428928375244,0.05271077156066895
0.13817596435546875,0.05139899253845215
0.15377306938171387,0.05094480514526367
0.1465590000152588,0.05101585388183594
0.14463400840759275,0.04835295677185058
0.13866066932678225,0.04951906204223633
0.142564058303833,0.05006599426269531
0.13620400428771973,0.0489959716796875
0.12635111808776855,0.05053901672363281
0.13337087631225586,0.0528111457824707
0.139495849609375,0.051969051361083984
0.13602709770202634,0.05025815963745117
0.13055896759033206,0.048429012298583984
0.12989521026611328,0.04972100257873535
0.13546395301818848,0.050050020217895515
0.1572260856628418,0.05214381217956543
0.13218092918395996,0.0507662296295166
0.13265109062194824,0.04924488067626953
0.12452411651611328,0.0492551326751709
0.12885093688964844,0.04855799674987793
0.13439059257507324,0.04896712303161621
0.13904881477355954,0.05263686180114746
0.1278207302093506,0.05012202262878418
0.15377116203308105,0.04963397979736328
0.12980198860168454,0.048910856246948235
0.1278367042541504,0.04935598373413086
0.14752912521362305,0.0540306568145752
0.17092299461364746,0.05147075653076172
0.14862489700317386,0.04837608337402344
0.13755416870117188,0.04967403411865234
0.13343524932861328,0.05138564109802246
0.1374361515045166,0.048109769821166985
0.13894915580749512,0.048641204833984375
0.13550209999084473,0.04959726333618164
0.1290750503540039,0.0480189323425293
0.12816596031188965,0.04824495315551758
0.12781620025634766,0.04841780662536621
0.14116597175598145,0.04983806610107422
0.13723182678222656,0.05292987823486328
0.1453719139099121,0.050190210342407234
0.1306610107421875,0.050403833389282234
0.15365195274353027,0.0510861873626709
0.14120793342590332,0.05005478858947754
0.1292102336883545,0.04837512969970703
0.14028000831604004,0.0502169132232666
0.13351106643676758,0.052144765853881836
0.13367390632629395,0.048404932022094734
0.14007186889648438,0.05014824867248535
0.1275031566619873,0.05031919479370117
0.13416099548339844,0.05053901672363281
0.13919687271118164,0.05026936531066895
0.12797904014587402,0.04967808723449707
0.13068819046020508,0.05129289627075195
0.13258790969848633,0.05080080032348633
0.13812708854675293,0.049983978271484375
0.129561185836792,0.04891800880432129
0.1520378589630127,0.04783916473388672
0.13421010971069336,0.04949498176574707
0.12952804565429688,0.0898890495300293
0.13931894302368164,0.049578189849853516
0.13141202926635742,0.050859928131103516
0.12764811515808105,0.04966592788696289
0.1365981101989746,0.05092716217041016
0.13768291473388672,0.05616378784179688
0.1324758529663086,0.04951810836791992
0.13561105728149414,0.04906606674194336
0.1255788803100586,0.0615541934967041
0.15987420082092285,0.05080080032348633
0.13607215881347656,0.04923224449157715
0.12893176078796387,0.04914522171020508
0.16623210906982422,0.0499570369720459
0.1263291835784912,0.050256013870239265
0.13293075561523438,0.0499262809753418
0.13681411743164062,0.050328969955444336
0.1312880516052246,0.053955793380737305
0.1334526538848877,0.048290014266967766
0.1296398639678955,0.048889875411987305
0.12958836555480954,0.051136016845703125
0.13190412521362305,0.059458017349243164
0.15085411071777344,0.051693201065063484
0.1372549533843994,0.049846887588500984
0.13525795936584473,0.04765915870666504
0.15979599952697754,0.05249285697937012
0.14683008193969727,0.0487208366394043
0.13077402114868164,0.04893302917480469
0.13367390632629395,0.05130386352539063
0.1262340545654297,0.05246114730834961
0.1353139877319336,0.05241203308105469
0.14088177680969238,0.05208396911621094
0.13712096214294436,0.05118513107299805
0.14349079132080078,0.0499110221862793
0.13141298294067386,0.0483388900756836
0.13866281509399414,0.0489809513092041
0.1307508945465088,0.049099206924438484
0.1273200511932373,0.051632165908813484
0.16633081436157227,0.04789018630981445
0.12875819206237793,0.052013158798217766
0.1299300193786621,0.048877954483032234
0.1314842700958252,0.050937891006469734
0.13626503944396973,0.050087928771972656
0.1303410530090332,0.049881935119628906
0.13156914710998535,0.048303842544555664
0.12747478485107422,0.05110907554626465
0.13050031661987305,0.05031013488769531
0.1368420124053955,0.04969191551208496
0.14420700073242188,0.04810595512390137
0.15213608741760254,0.0593101978302002
0.14779019355773926,0.051850318908691406
