shots,time
1,0.06257088279724121
1,0.04033072090148927
1,0.03593499755859375
1,0.03834612464904785
1,0.03496821022033692
1,0.0348740348815918
1,0.03627212142944336
1,0.037705970764160164
1,0.036474300384521485
1,0.038324190139770516
1,0.03716714477539063
1,0.03435714340209961
1,0.036964012145996095
1,0.034453941345214845
1,0.035793853759765626
1,0.0376668701171875
1,0.03682572937011719
1,0.0358200798034668
1,0.035880876541137696
1,0.03671200370788573
1,0.036685062408447267
1,0.036784244537353517
1,0.03513915634155273
1,0.03715880012512207
1,0.03743321990966797
1,0.03939612007141114
1,0.035597873687744135
1,0.03817303276062012
1,0.03840692138671875
1,0.03693802452087402
1,0.03576667404174805
1,0.038342071533203126
1,0.04144818878173828
1,0.03684003448486328
1,0.03691585159301758
1,0.03481991386413573
1,0.036221099853515626
1,0.03663213348388672
1,0.03394515609741211
1,0.03628404235839844
1,0.04009492492675781
1,0.036388946533203126
1,0.03992874717712402
1,0.03523833847045898
1,0.03818781471252442
1,0.03838808631896973
1,0.03750879859924317
1,0.03647334671020508
1,0.0389030704498291
1,0.03499491310119629
1,0.03512699699401856
1,0.03683192825317383
1,0.038014007568359376
1,0.03763420677185058
1,0.03764517402648927
1,0.03570206260681152
1,0.03494699096679688
1,0.03684074974060058
1,0.036463809967041017
1,0.03557999229431152
1,0.03854687309265137
1,0.03616578674316406
1,0.036070896148681635
1,0.037290645599365235
1,0.0367351303100586
1,0.036554170608520516
1,0.03932173347473145
1,0.0380323657989502
1,0.03549606895446777
1,0.037307096481323236
1,0.03520424461364746
1,0.035013032913208016
1,0.03555877304077148
1,0.03854591941833496
1,0.04388530349731445
1,0.03622300720214844
1,0.0351181755065918
1,0.03572208976745605
1,0.036396814346313484
1,0.03488595581054688
1,0.03659088706970215
1,0.036090923309326166
1,0.038129878997802735
1,0.0351951847076416
1,0.03552897071838379
1,0.03534586524963379
1,0.037172151565551766
1,0.03685910797119141
1,0.0362170467376709
1,0.036228967666625984
1,0.038867069244384767
1,0.03537995910644531
1,0.03752811050415039
1,0.036054683685302735
1,0.03546221351623535
1,0.03681809997558594
1,0.0368121395111084
1,0.036785913467407234
1,0.0374980697631836
1,0.037548137664794916
2,0.06464321708679201
2,0.038251949310302735
2,0.03642613983154297
2,0.03836591339111328
2,0.03712685203552246
2,0.035552812576293946
2,0.03639204597473145
2,0.03605992889404297
2,0.037858320236206056
2,0.035806013107299806
2,0.036108089447021485
2,0.035210205078125
2,0.03656919097900392
2,0.03754909133911133
2,0.03953607177734375
2,0.03817875480651856
2,0.03722794151306152
2,0.035343957901000984
2,0.037519289016723634
2,0.03739817237854004
2,0.03633315658569336
2,0.035733057022094734
2,0.037813020706176766
2,0.03914125061035156
2,0.037854028701782234
2,0.03510506248474121
2,0.03774125671386719
2,0.035343957901000984
2,0.035761905670166017
2,0.03690106964111328
2,0.03785593605041504
2,0.037005258560180665
2,0.03618199920654297
2,0.039105249404907234
2,0.0378189811706543
2,0.03682906723022461
2,0.037808013916015626
2,0.037138057708740235
2,0.036828828811645516
2,0.035790992736816414
2,0.035198999404907234
2,0.03557522392272948
2,0.03726203536987305
2,0.036965919494628914
2,0.035854888916015626
2,0.037693096160888666
2,0.03627665138244629
2,0.035750938415527345
2,0.037136865615844734
2,0.036241127014160164
2,0.03466279602050781
2,0.03738291358947754
2,0.03727181053161621
2,0.03613407707214356
2,0.0363090763092041
2,0.03667004203796387
2,0.0383842716217041
2,0.035842252731323236
2,0.03676183319091797
2,0.037054134368896485
2,0.037010026931762696
2,0.0366898307800293
2,0.035716129302978517
2,0.035823894500732416
2,0.037397218704223634
2,0.03502209281921387
2,0.03544194793701172
2,0.0366447696685791
2,0.03587920761108398
2,0.03712494468688965
2,0.03716166114807129
2,0.035941911697387696
2,0.0361099967956543
2,0.03466279602050781
2,0.03473122215270996
2,0.03631789779663086
2,0.03422005271911621
2,0.03506596183776856
2,0.035662723541259767
2,0.03663284873962402
2,0.035878015518188484
2,0.03605778312683105
2,0.0358968505859375
2,0.03607590293884277
2,0.036578012466430665
2,0.03651912307739258
2,0.03599603271484375
2,0.036534143447875984
2,0.03850038146972656
2,0.03549511528015137
2,0.03584630584716797
2,0.035197092056274415
2,0.03515989875793457
2,0.03617508506774902
2,0.03653009033203125
2,0.035476041793823236
2,0.03782923316955567
2,0.03608090972900392
2,0.03475983238220215
2,0.03759224510192871
5,0.05499703979492188
5,0.038665128707885736
5,0.03595025634765625
5,0.037509990692138666
5,0.03686387634277344
5,0.036229921340942384
5,0.03756196594238281
5,0.03703410720825195
5,0.03620703315734864
5,0.03761298751831055
5,0.03738911247253418
5,0.038724971771240235
5,0.03510601615905762
5,0.035577131271362306
5,0.03512818908691406
5,0.03545601463317871
5,0.03870804405212402
5,0.035934043884277345
5,0.03533012962341309
5,0.0367820987701416
5,0.03510506248474121
5,0.03881986236572266
5,0.03607018089294434
5,0.03609998321533203
5,0.03514511680603026
5,0.03644211387634277
5,0.035972190856933595
5,0.03621895408630371
5,0.03671295738220215
5,0.035580230712890626
5,0.03698117828369141
5,0.03561909294128418
5,0.038374973297119135
5,0.037952972412109376
5,0.04048211669921875
5,0.03534276580810547
5,0.036714149475097664
5,0.03787882423400879
5,0.03785092926025392
5,0.03841168975830078
5,0.03500588035583496
5,0.03736884689331055
5,0.037370038986206056
5,0.03499658203125
5,0.03684980964660645
5,0.037002159118652345
5,0.03742416000366211
5,0.036554170608520516
5,0.03739507293701172
5,0.036507917404174806
5,0.037002159118652345
5,0.03916413879394531
5,0.036779237747192384
5,0.036081148147583016
5,0.039787126541137696
5,0.03697402572631836
5,0.03701169586181642
5,0.03578693962097168
5,0.03722817993164063
5,0.03537185287475586
5,0.035544944763183595
5,0.034196687698364266
5,0.03677089309692383
5,0.03724773025512696
5,0.03939397430419922
