gammas,type,setting,expectation,std_err,total_counts,raw_expectation,raw_std_err,calibration_expectation,calibration_std_err,calibration_counts
0.7774648486156561,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Z0Z1,0.9682063587282544,0.010689021495123288,8000,0.807,0.006602978488198672,0.8335,0.00617774144094457,8000
0.8091981077428256,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Z0Z1,0.9466106778644272,0.010823730578597555,8000,0.789,0.006869554122847481,0.8335,0.00617774144094457,8000
0.8409313668699951,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Z0Z1,0.957108578284343,0.010758837121744708,8000,0.79775,0.0067420359735493535,0.8335,0.00617774144094457,8000
0.8726646259971647,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Z0Z1,0.9334133173365328,0.0109037581448859,8000,0.778,0.00702464719459462,0.8335,0.00617774144094457,8000
0.9043978851243346,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Z0Z1,0.9415116976604678,0.01085485356192924,8000,0.78475,0.006930146683449908,0.8335,0.00617774144094457,8000
0.936131144251504,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Z0Z1,0.9070185962807441,0.011058765838030898,8000,0.7559999999999999,0.0073187905822579965,0.8335,0.00617774144094457,8000
0.9678644033786736,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Z0Z1,0.905518896220756,0.011067375466201292,8000,0.75475,0.007334901484339998,0.8335,0.00617774144094457,8000
0.9995976625058436,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Z0Z1,0.8857228554289142,0.011179079894655237,8000,0.73825,0.0075419146937071545,0.8335,0.00617774144094457,8000
1.0313309216330129,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Z0Z1,0.8683263347330534,0.011274320187345824,8000,0.72375,0.0077156129713030815,0.8335,0.00617774144094457,8000
1.0630641807601826,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Z0Z1,0.8383323335332933,0.011432309268121544,8000,0.69875,0.007998534350521324,0.8335,0.00617774144094457,8000
1.094797439887352,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Z0Z1,0.7945410917816437,0.011649414461565534,8000,0.66225,0.008377761666985912,0.8335,0.00617774144094457,8000
1.126530699014522,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Z0Z1,0.7504499100179963,0.011852543641697744,8000,0.6255,0.008723716619306059,0.8335,0.00617774144094457,8000
1.1582639581416916,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Z0Z1,0.7315536892621476,0.011935047151265386,8000,0.60975,0.008862022010622892,0.8335,0.00617774144094457,8000
1.1899972172688609,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Z0Z1,0.662867426514697,0.012213005924022654,8000,0.5525,0.00931953998211203,0.8335,0.00617774144094457,8000
