,X0X1_type,X0X1_setting,X0X1_expectation,X0X1_std_err,X0X1_total_counts,X0X1_raw_expectation,X0X1_raw_std_err,X0X1_calibration_expectation,X0X1_calibration_std_err,X0X1_calibration_counts,Y0Y1_type,Y0Y1_setting,Y0Y1_expectation,Y0Y1_std_err,Y0Y1_total_counts,Y0Y1_raw_expectation,Y0Y1_raw_std_err,Y0Y1_calibration_expectation,Y0Y1_calibration_std_err,Y0Y1_calibration_counts,Z0Z1_type,Z0Z1_setting,Z0Z1_expectation,Z0Z1_std_err,Z0Z1_total_counts,Z0Z1_raw_expectation,Z0Z1_raw_std_err,Z0Z1_calibration_expectation,Z0Z1_calibration_std_err,Z0Z1_calibration_counts,Z0_type,Z0_setting,Z0_expectation,Z0_std_err,Z0_total_counts,Z0_raw_expectation,Z0_raw_std_err,Z0_calibration_expectation,Z0_calibration_std_err,Z0_calibration_counts,Z1_type,Z1_setting,Z1_expectation,Z1_std_err,Z1_total_counts,Z1_raw_expectation,Z1_raw_std_err,Z1_calibration_expectation,Z1_calibration_std_err,Z1_calibration_counts
-0.4605145857671786,ExperimentResult,Z0_0 * Z0_1→(1+0j)*X0X1,0.7728,0.012695532072892635,2500,,,,,,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Y0Y1,0.7816,0.012478095092715762,2500,,,,,,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Z0Z1,-1.0,0.0,2500,,,,,,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Z0,-0.6208,0.015682516396554606,2500,,,,,,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Z1,0.6208,0.015682516396554606,2500,,,,,
0.19556098847647307,ExperimentResult,Z0_0 * Z0_1→(1+0j)*X0X1,-0.3856,0.0184570127736915,2500,,,,,,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Y0Y1,-0.3792,0.018509997082571318,2500,,,,,,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Z0Z1,-1.0,0.0,2500,,,,,,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Z0,-0.9232,0.007687935076358066,2500,,,,,,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Z1,0.9232,0.007687935076358066,2500,,,,,
1.3689269193353115,ExperimentResult,Z0_0 * Z0_1→(1+0j)*X0X1,-0.4032,0.01830589922343482,2500,,,,,,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Y0Y1,-0.4136,0.018212816879315287,2500,,,,,,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Z0Z1,-1.0,0.0,2500,,,,,,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Z0,0.9264,0.0075323243666310415,2500,,,,,,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Z1,-0.9264,0.0075323243666310415,2500,,,,,
0.1450936366115767,ExperimentResult,Z0_0 * Z0_1→(1+0j)*X0X1,-0.2624,0.01930304481203953,2500,,,,,,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Y0Y1,-0.304,0.01905725246588866,2500,,,,,,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Z0Z1,-1.0,0.0,2500,,,,,,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Z0,-0.9544,0.005971810530183061,2500,,,,,,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Z1,0.9544,0.005971810530183061,2500,,,,,
-0.4226640718685064,ExperimentResult,Z0_0 * Z0_1→(1+0j)*X0X1,0.7448,0.01334842523230636,2500,,,,,,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Y0Y1,0.7608,0.012982324919062906,2500,,,,,,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Z0Z1,-1.0,0.0,2500,,,,,,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Z0,-0.6392,0.015383887987236208,2500,,,,,,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Z1,0.6392,0.015383887987236208,2500,,,,,
-0.09462628474668056,ExperimentResult,Z0_0 * Z0_1→(1+0j)*X0X1,0.1912,0.019634949363178857,2500,,,,,,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Y0Y1,0.1352,0.019820331031768453,2500,,,,,,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Z0Z1,-1.0,0.0,2500,,,,,,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Z0,-0.9752,0.004427394801674208,2500,,,,,,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Z1,0.9752,0.004427394801674208,2500,,,,,
0.11985996067912864,ExperimentResult,Z0_0 * Z0_1→(1+0j)*X0X1,-0.2344,0.01944669446384727,2500,,,,,,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Y0Y1,-0.2512,0.019362576991586167,2500,,,,,,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Z0Z1,-1.0,0.0,2500,,,,,,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Z0,-0.9744,0.004497326581264797,2500,,,,,,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Z1,0.9744,0.004497326581264797,2500,,,,,
0.3721967200036101,ExperimentResult,Z0_0 * Z0_1→(1+0j)*X0X1,-0.6808,0.014652317911104279,2500,,,,,,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Y0Y1,-0.6696,0.014857410038537045,2500,,,,,,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Z0Z1,-1.0,0.0,2500,,,,,,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Z0,-0.7416,0.013419530898053337,2500,,,,,,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Z1,0.7416,0.013419530898053337,2500,,,,,
-0.8768702386525729,ExperimentResult,Z0_0 * Z0_1→(1+0j)*X0X1,0.9824,0.0037365332424948274,2500,,,,,,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Y0Y1,0.9816,0.0038197398032936668,2500,,,,,,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Z0Z1,-1.0,0.0,2500,,,,,,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Z0,0.1888,0.019644240440215576,2500,,,,,,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Z1,-0.1888,0.019644240440215576,2500,,,,,
-0.8137860488214524,ExperimentResult,Z0_0 * Z0_1→(1+0j)*X0X1,0.9968,0.0015990393274426626,2500,,,,,,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Y0Y1,0.9984,0.0011311444625325482,2500,,,,,,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Z0Z1,-1.0,0.0,2500,,,,,,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Z0,0.04,0.019987991593033126,2500,,,,,,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Z1,-0.04,0.019987991593033126,2500,,,,,
0.7002345071254359,ExperimentResult,Z0_0 * Z0_1→(1+0j)*X0X1,-0.9912,0.002647985787630402,2500,,,,,,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Y0Y1,-0.9872,0.0031903817035216437,2500,,,,,,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Z0Z1,-1.0,0.0,2500,,,,,,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Z0,-0.1632,0.01973580768152007,2500,,,,,,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Z1,0.1632,0.01973580768152007,2500,,,,,
-0.2081778264426972,ExperimentResult,Z0_0 * Z0_1→(1+0j)*X0X1,0.3856,0.0184570127736915,2500,,,,,,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Y0Y1,0.3688,0.01859389462073147,2500,,,,,,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Z0Z1,-1.0,0.0,2500,,,,,,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Z0,-0.9176,0.00795169087396529,2500,,,,,,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Z1,0.9176,0.00795169087396529,2500,,,,,
-0.7128513450916599,ExperimentResult,Z0_0 * Z0_1→(1+0j)*X0X1,0.9944,0.002114058584211656,2500,,,,,,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Y0Y1,0.9936,0.0022595703713992454,2500,,,,,,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Z0Z1,-1.0,0.0,2500,,,,,,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Z0,-0.1536,0.019766615887436542,2500,,,,,,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Z1,0.1536,0.019766615887436542,2500,,,,,
0.548832451530747,ExperimentResult,Z0_0 * Z0_1→(1+0j)*X0X1,-0.8936,0.00897907932620146,2500,,,,,,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Y0Y1,-0.8688,0.009905244547603009,2500,,,,,,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Z0Z1,-1.0,0.0,2500,,,,,,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Z0,-0.476,0.017592424430957536,2500,,,,,,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Z1,0.476,0.017592424430957536,2500,,,,,
1.1796743498419504,ExperimentResult,Z0_0 * Z0_1→(1+0j)*X0X1,-0.7048,0.014190959704506739,2500,,,,,,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Y0Y1,-0.7144,0.013997550806174222,2500,,,,,,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Z0Z1,-1.0,0.0,2500,,,,,,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Z0,0.7016,0.01425427127916018,2500,,,,,,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Z1,-0.7016,0.01425427127916018,2500,,,,,
-0.3217293681387139,ExperimentResult,Z0_0 * Z0_1→(1+0j)*X0X1,0.6248,0.015618820794964326,2500,,,,,,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Y0Y1,0.608,0.015881917205351724,2500,,,,,,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Z0Z1,-1.0,0.0,2500,,,,,,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Z0,-0.8096,0.011741988149980665,2500,,,,,,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Z1,0.8096,0.011741988149980665,2500,,,,,
-0.25864517830759337,ExperimentResult,Z0_0 * Z0_1→(1+0j)*X0X1,0.5056,0.017258812318379745,2500,,,,,,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Y0Y1,0.4584,0.017778475909995012,2500,,,,,,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Z0Z1,-1.0,0.0,2500,,,,,,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Z0,-0.864,0.010071850717259133,2500,,,,,,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Z1,0.864,0.010071850717259133,2500,,,,,
1.4824784610313282,ExperimentResult,Z0_0 * Z0_1→(1+0j)*X0X1,-0.1864,0.0196534098468292,2500,,,,,,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Y0Y1,-0.1784,0.019683097971058706,2500,,,,,,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Z0Z1,-1.0,0.0,2500,,,,,,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Z0,0.984,0.003564082079923065,2500,,,,,,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Z1,-0.984,0.003564082079923065,2500,,,,,
-0.8642534006863487,ExperimentResult,Z0_0 * Z0_1→(1+0j)*X0X1,0.9848,0.0034745378059802532,2500,,,,,,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Y0Y1,0.9896,0.002877507257889662,2500,,,,,,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Z0Z1,-1.0,0.0,2500,,,,,,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Z0,0.176,0.01969174207332488,2500,,,,,,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Z1,-0.176,0.01969174207332488,2500,,,,,
-1.1544406739095023,ExperimentResult,Z0_0 * Z0_1→(1+0j)*X0X1,0.7464,0.013312614554718882,2500,,,,,,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Y0Y1,0.7416,0.013419530898053388,2500,,,,,,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Z0Z1,-1.0,0.0,2500,,,,,,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Z0,0.6584,0.015056375851496377,2500,,,,,,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Z1,-0.6584,0.015056375851496377,2500,,,,,
-1.4698616230651038,ExperimentResult,Z0_0 * Z0_1→(1+0j)*X0X1,0.1896,0.019641156941952464,2500,,,,,,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Y0Y1,0.1936,0.019625536442917143,2500,,,,,,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Z0Z1,-1.0,0.0,2500,,,,,,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Z0,0.9736,0.004566131384698502,2500,,,,,,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Z1,-0.9736,0.004566131384698502,2500,,,,,
1.4067774332339835,ExperimentResult,Z0_0 * Z0_1→(1+0j)*X0X1,-0.3216,0.01894130104174636,2500,,,,,,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Y0Y1,-0.3224,0.018935858118635015,2500,,,,,,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Z0Z1,-1.0,0.0,2500,,,,,,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Z0,0.9584,0.00570971245567849,2500,,,,,,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Z1,-0.9584,0.00570971245567849,2500,,,,,
0.3217293681387137,ExperimentResult,Z0_0 * Z0_1→(1+0j)*X0X1,-0.6064,0.01590637674420078,2500,,,,,,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Y0Y1,-0.5928,0.016110216622747586,2500,,,,,,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Z0Z1,-1.0,0.0,2500,,,,,,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Z0,-0.804,0.011894965156671412,2500,,,,,,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Z1,0.804,0.011894965156671412,2500,,,,,
1.45724478509888,ExperimentResult,Z0_0 * Z0_1→(1+0j)*X0X1,-0.2104,0.019556219324954258,2500,,,,,,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Y0Y1,-0.236,0.01943894927972291,2500,,,,,,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Z0Z1,-1.0,0.0,2500,,,,,,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Z0,0.9672,0.005081337618855712,2500,,,,,,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Z1,-0.9672,0.005081337618855712,2500,,,,,
0.4478977478009543,ExperimentResult,Z0_0 * Z0_1→(1+0j)*X0X1,-0.804,0.011894965156671598,2500,,,,,,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Y0Y1,-0.7792,0.012538015183030044,2500,,,,,,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Z0Z1,-1.0,0.0,2500,,,,,,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Z0,-0.6512,0.015181159739770396,2500,,,,,,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Z1,0.6512,0.015181159739770396,2500,,,,,
-0.8264028867876765,ExperimentResult,Z0_0 * Z0_1→(1+0j)*X0X1,0.996,0.001787422152481185,2500,,,,,,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Y0Y1,0.9968,0.0015990393274426626,2500,,,,,,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Z0Z1,-1.0,0.0,2500,,,,,,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Z0,0.0592,0.01996891702268364,2500,,,,,,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Z1,-0.0592,0.01996891702268364,2500,,,,,
0.9399544284836931,ExperimentResult,Z0_0 * Z0_1→(1+0j)*X0X1,-0.9528,0.006073188408651489,2500,,,,,,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Y0Y1,-0.96,0.005601120336112038,2500,,,,,,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Z0Z1,-1.0,0.0,2500,,,,,,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Z0,0.3176,0.018968289706923137,2500,,,,,,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Z1,-0.3176,0.018968289706923137,2500,,,,,
1.5455626508624485,ExperimentResult,Z0_0 * Z0_1→(1+0j)*X0X1,-0.0728,0.01995092177599533,2500,,,,,,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Y0Y1,-0.0448,0.01998391670245621,2500,,,,,,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Z0Z1,-1.0,0.0,2500,,,,,,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Z0,0.9992,0.000800000000000006,2500,,,,,,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Z1,-0.9992,0.000800000000000006,2500,,,,,
-1.2049080257743987,ExperimentResult,Z0_0 * Z0_1→(1+0j)*X0X1,0.6824,0.014622503993817875,2500,,,,,,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Y0Y1,0.6808,0.014652317911104279,2500,,,,,,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Z0Z1,-1.0,0.0,2500,,,,,,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Z0,0.7464,0.013312614554719248,2500,,,,,,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Z1,-0.7464,0.013312614554719248,2500,,,,,
-0.2964956922062656,ExperimentResult,Z0_0 * Z0_1→(1+0j)*X0X1,0.56,0.016573167106717378,2500,,,,,,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Y0Y1,0.5664,0.01648590701332568,2500,,,,,,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Z0Z1,-1.0,0.0,2500,,,,,,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Z0,-0.824,0.011334063013489905,2500,,,,,,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Z1,0.824,0.011334063013489905,2500,,,,,
-0.3343462061049378,ExperimentResult,Z0_0 * Z0_1→(1+0j)*X0X1,0.6096,0.01585735533710823,2500,,,,,,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Y0Y1,0.6392,0.01538388798723657,2500,,,,,,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Z0Z1,-1.0,0.0,2500,,,,,,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Z0,-0.7848,0.012397461950944882,2500,,,,,,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Z1,0.7848,0.012397461950944882,2500,,,,,
1.0535059701797098,ExperimentResult,Z0_0 * Z0_1→(1+0j)*X0X1,-0.8504,0.010524839423856269,2500,,,,,,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Y0Y1,-0.8632,0.010099262450338457,2500,,,,,,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Z0Z1,-1.0,0.0,2500,,,,,,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Z0,0.4936,0.017397260757738387,2500,,,,,,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Z1,-0.4936,0.017397260757738387,2500,,,,,
0.09462628474668056,ExperimentResult,Z0_0 * Z0_1→(1+0j)*X0X1,-0.1936,0.019625536442917143,2500,,,,,,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Y0Y1,-0.1696,0.01971420289837678,2500,,,,,,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Z0Z1,-1.0,0.0,2500,,,,,,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Z0,-0.9792,0.004058760083247742,2500,,,,,,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Z1,0.9792,0.004058760083247742,2500,,,,,
0.7128513450916598,ExperimentResult,Z0_0 * Z0_1→(1+0j)*X0X1,-0.992,0.0025252625171082953,2500,,,,,,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Y0Y1,-0.9888,0.0029855299957867276,2500,,,,,,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Z0Z1,-1.0,0.0,2500,,,,,,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Z0,-0.1272,0.019841510482200907,2500,,,,,,ExperimentResult,Z0_0 * Z0_1→(1+0j)*Z1,0.1272,0.019841510482200907,2500,,,,,
