shots,time
1,0.05820090866088867
1,0.040869785308837885
1,0.036089969635009767
1,0.03550965881347656
1,0.03633220291137696
1,0.03837592697143555
1,0.03593976593017578
1,0.03729684448242188
1,0.03637917137145996
1,0.038504911422729486
1,0.03626020050048828
1,0.03533680534362793
1,0.03633196449279785
1,0.03567917442321777
1,0.03473098373413086
1,0.034432722091674806
1,0.035837007522583016
1,0.035715890884399415
1,0.0361407527923584
1,0.03508002853393555
1,0.03651006317138672
1,0.036477161407470704
1,0.04022915458679199
1,0.0367961654663086
1,0.035319162368774415
1,0.03418405151367188
1,0.03395207023620605
1,0.034997774124145516
1,0.036095930099487306
1,0.03409798240661621
1,0.03411586380004883
1,0.03453404998779297
1,0.035809112548828126
1,0.03550608253479004
1,0.03532822227478026
1,0.0356827507019043
1,0.035516096115112306
1,0.036192012786865235
1,0.0355611572265625
1,0.039051843643188484
1,0.03503282165527344
1,0.033752037048339845
1,0.03583200073242188
1,0.033928943634033204
1,0.03595502471923828
1,0.03460795974731445
1,0.034288240432739266
1,0.034755779266357416
1,0.035288883209228517
1,0.035234046936035164
1,0.03485806083679198
1,0.0353930721282959
1,0.036440921783447267
1,0.03540165519714356
1,0.09115893936157228
1,0.03782398796081543
1,0.03408296203613281
1,0.04012615776062012
1,0.03686530685424805
1,0.036001039505004884
1,0.0385978946685791
1,0.0349961051940918
1,0.0357740650177002
1,0.0365682373046875
1,0.03366620635986328
1,0.03567392921447754
1,0.0371778736114502
1,0.03530008888244629
1,0.034271074295043946
1,0.035913063049316414
1,0.03543670272827148
1,0.035656047821044916
1,0.03844602203369141
1,0.03719098663330078
1,0.0362630615234375
1,0.038170886993408204
1,0.03513009643554688
1,0.035402132034301766
1,0.03669388389587402
1,0.034359766006469734
1,0.034398866653442384
1,0.03663117980957031
1,0.03524215316772461
1,0.03570206260681152
1,0.03698690032958985
1,0.0371478328704834
1,0.035911155700683595
1,0.03774006462097168
1,0.0356071720123291
1,0.036300016403198236
1,0.03941090202331543
1,0.03405196762084961
1,0.03540523147583008
1,0.03649003601074219
1,0.034208131790161134
1,0.035734010696411134
1,0.03606612777709961
1,0.035548282623291017
1,0.034771038055419916
1,0.03661496734619141
2,0.0596540699005127
2,0.040565086364746095
2,0.035759998321533204
2,0.036254001617431635
2,0.03446395492553711
2,0.03524811363220215
2,0.03982408142089844
2,0.03605492210388184
2,0.0362480411529541
2,0.03661115264892578
2,0.03562100028991698
2,0.03799207305908203
2,0.03684599494934082
2,0.03521211242675781
2,0.03492481803894043
2,0.03638823127746582
2,0.03534419631958008
2,0.034525705337524415
2,0.03554804420471192
2,0.03565533256530762
2,0.03561503982543945
2,0.03630287742614746
2,0.03550202941894531
2,0.036597801208496095
2,0.03722603416442871
2,0.03517181968688965
2,0.03667600250244141
2,0.036296916961669916
2,0.03738815879821777
2,0.03424317932128906
2,0.035796953201293946
2,0.03432114219665526
2,0.03470165824890137
2,0.035180879592895516
2,0.036332918167114266
2,0.035405946731567384
2,0.036112857818603517
2,0.03560121154785156
2,0.035219980239868165
2,0.036123109817504884
2,0.03648598289489746
2,0.0358048210144043
2,0.03660709953308105
2,0.03537113761901856
2,0.03588802909851073
2,0.03544814682006836
2,0.03616602516174317
2,0.03577573394775392
2,0.035829139709472664
2,0.036224199295043946
2,0.035583091735839845
2,0.036296916961669916
2,0.03571899032592773
2,0.035116029739379884
2,0.036605192184448236
2,0.03636796569824219
2,0.03525407409667969
2,0.03646500205993652
2,0.03774793243408203
2,0.03565700149536133
2,0.036396814346313484
2,0.03525383567810058
2,0.03481991386413573
2,0.03577978706359864
2,0.03539116477966309
2,0.03579814529418945
2,0.035241914749145516
2,0.03626091575622558
2,0.037077976226806635
2,0.0357750186920166
2,0.03698499298095703
2,0.04285914993286133
2,0.040492130279541017
2,0.0369952449798584
2,0.036619020462036134
2,0.03752405738830567
2,0.038336826324462885
2,0.0362928638458252
2,0.037165714263916017
2,0.034771038055419916
2,0.03549416160583496
2,0.036253047943115235
2,0.03695185279846192
2,0.03550298309326172
2,0.03721697425842285
2,0.038522077560424806
2,0.0372091064453125
2,0.03650601005554198
2,0.035880161285400385
2,0.03484613990783692
2,0.03735001182556152
2,0.03540999984741211
2,0.03692014312744141
2,0.03580696678161621
2,0.03641994094848633
2,0.0353019962310791
2,0.03709180450439453
2,0.037576032638549806
2,0.03619701957702637
2,0.03784306144714356
5,0.056517911911010736
5,0.04150397872924805
5,0.03607113456726073
5,0.03847701644897461
5,0.036964012145996095
5,0.03569991683959961
5,0.0376058349609375
5,0.037185026168823236
5,0.03653318977355957
5,0.03628332710266114
5,0.03629167175292969
5,0.035316062927246095
5,0.03844697570800781
5,0.035917116165161134
5,0.03516872024536133
5,0.035245967864990235
5,0.03735001182556152
5,0.03689892387390137
5,0.03517778015136719
5,0.03610594367980957
5,0.037717891693115235
5,0.037566972732543946
5,0.03828199005126953
5,0.03665812110900879
5,0.036622835159301766
5,0.035822940826416017
5,0.035817934036254884
5,0.03712518310546875
5,0.037747217178344734
5,0.03729493713378906
5,0.037648988723754884
5,0.03864820098876953
5,0.036507917404174806
5,0.03707463836669922
5,0.03682024574279785
5,0.03587372398376465
5,0.03870089149475098
5,0.037474704742431635
5,0.0362931022644043
5,0.035917116165161134
5,0.036526275634765626
5,0.03667695617675781
5,0.03724892234802246
5,0.036172224044799806
5,0.03770191764831543
5,0.03716595268249512
5,0.03628308868408203
5,0.03559882736206055
5,0.036237789154052735
5,0.03533585166931152
5,0.036394906997680665
5,0.035592866897583016
5,0.03424198722839356
5,0.0349047908782959
5,0.03647382354736328
5,0.03622491455078125
5,0.0375450382232666
5,0.03846509552001953
5,0.03613813018798828
5,0.03609402275085448
5,0.03821904754638672
5,0.035531831741333016
5,0.03581292724609375
5,0.03674085235595703
5,0.03677208518981934
5,0.0357437858581543
5,0.036203218460083016
5,0.03479106521606445
5,0.03474290466308594
5,0.04202110862731934
5,0.03805906867980957
5,0.03403122520446777
5,0.03586895561218262
5,0.037693096160888666
5,0.03632290458679198
5,0.03619582748413086
5,0.03825910186767578
5,0.037409854888916017
5,0.03834493255615234
5,0.036871982574462885
5,0.03618104553222656
5,0.037994218826293946
5,0.03620894050598145
5,0.03595287895202637
5,0.036847902297973634
5,0.03538520431518555
5,0.03731091117858887
5,0.03672392463684082
5,0.0362020263671875
5,0.036002946853637696
5,0.03626902198791504
5,0.03715880012512207
5,0.0358658561706543
5,0.035461021423339845
5,0.03916771507263184
5,0.03908307647705078
5,0.03860528564453125
5,0.036061120986938484
5,0.038906169891357416
5,0.03800613975524902
10,0.05978400802612305
10,0.04198677635192871
10,0.036683870315551766
10,0.03727490997314453
10,0.03763516044616698
10,0.037038875579833985
10,0.036420894622802735
10,0.03722889518737793
10,0.03568203544616698
10,0.036180091857910164
10,0.036500764846801766
10,0.036704851150512696
10,0.03717191314697266
10,0.035427165985107416
10,0.036562992095947267
10,0.03779108619689942
10,0.03767140007019043
10,0.03660304641723633
10,0.03581078147888184
10,0.03796107864379883
10,0.03782899475097656
10,0.036891056060791017
10,0.036763025283813484
10,0.0379260311126709
10,0.036511255264282234
10,0.03671105003356934
10,0.03709299659729004
10,0.03791697120666504
10,0.03779108619689942
10,0.03875882720947266
10,0.03859264945983887
10,0.03721101379394531
10,0.03581078147888184
10,0.03859169578552246
10,0.036544157028198236
10,0.03790624237060547
10,0.037982059478759767
10,0.039193941116333016
10,0.037383390426635736
10,0.03817398643493652
10,0.03710014915466309
10,0.037196231842041017
10,0.036604000091552735
10,0.03797800636291504
10,0.03766210174560547
10,0.04221112823486328
10,0.037614179611206056
10,0.03880412673950195
10,0.03658707237243652
10,0.0355461368560791
10,0.035697055816650385
10,0.03755409812927246
10,0.035880161285400385
10,0.035599781036376954
10,0.03738815879821777
10,0.03736384010314942
10,0.0391319522857666
10,0.03772313690185547
10,0.037628007888793946
10,0.0362630615234375
10,0.03608591651916504
10,0.03826887702941895
10,0.037937952041625984
10,0.04737813568115234
10,0.0392080078125
10,0.0363538990020752
10,0.03741796112060547
10,0.03886587715148927
10,0.03591377830505371
10,0.036150766372680665
10,0.036313844680786134
10,0.03615434265136719
10,0.037444902420043946
10,0.03922493553161621
10,0.0363999137878418
10,0.03648502922058105
10,0.03868301010131836
10,0.03466518020629883
10,0.03629500961303711
10,0.039342952728271485
10,0.03710706329345703
10,0.036892009735107416
10,0.037305904388427735
10,0.03701980209350586
10,0.03719885444641114
10,0.03742416000366211
10,0.03629191017150879
10,0.03711278533935547
10,0.03679425811767578
10,0.03570587730407715
10,0.03704316711425781
10,0.036624027252197267
10,0.03759605979919434
10,0.03740818595886231
10,0.0367818603515625
10,0.03653605079650879
10,0.03620703315734864
10,0.04095490074157715
10,0.03678495979309082
10,0.0387657413482666
20,0.0581436882019043
20,0.041777921676635736
20,0.037914348602294916
20,0.038301063537597664
20,0.03675325012207031
20,0.03673799133300781
20,0.03723199462890625
20,0.036168886184692384
20,0.03860886192321777
20,0.04000313377380371
20,0.0406718978881836
20,0.03857119178771973
20,0.037944866180419916
20,0.038801265716552735
20,0.038146329879760736
20,0.036250186920166017
20,0.03891499137878418
20,0.037446809768676766
20,0.03892381286621094
20,0.039221836090087885
20,0.037400794982910164
20,0.03683788871765137
20,0.03840787506103517
20,0.036067081451416017
20,0.08888824081420897
20,0.03867991065979004
20,0.03722698783874512
20,0.03734190559387207
20,0.03878290748596192
20,0.03886492347717285
20,0.03991205787658692
20,0.037864042282104486
20,0.03759486770629883
20,0.039874149322509767
20,0.03861887550354004
20,0.03814179992675781
20,0.039386821746826166
20,0.03869397735595703
20,0.039085222244262696
20,0.037935091018676766
20,0.03673775291442871
20,0.037210060119628914
20,0.03891999816894531
20,0.04285199737548828
20,0.041235996246337885
20,0.03986079788208008
20,0.039609981536865235
20,0.03790600395202637
20,0.03986699676513672
20,0.03831203079223633
20,0.03851206398010254
20,0.03813417053222656
20,0.03773601150512696
20,0.03845293617248535
20,0.03848106956481934
20,0.039719892501831056
20,0.04138405418395996
20,0.038636995315551766
20,0.036552978515625
20,0.03941590881347656
20,0.03881414031982422
20,0.03811414337158203
20,0.03938801383972168
20,0.0376361141204834
20,0.03749091720581055
20,0.03904802894592285
20,0.038827253341674806
20,0.03770406341552735
20,0.03910381889343262
20,0.03768308258056642
20,0.04026396369934082
20,0.0398329029083252
20,0.03936226463317871
20,0.03891999816894531
20,0.039407087326049806
20,0.03881795501708984
20,0.04059202766418457
20,0.03696186637878418
20,0.03837187385559082
20,0.03670294380187989
20,0.037729097366333016
20,0.04190714454650879
20,0.03867704963684082
20,0.03796990013122559
20,0.03827889060974121
20,0.036919189453125
20,0.03826005554199219
20,0.03846891021728517
20,0.037381006240844734
20,0.03894503211975098
20,0.03837664222717285
20,0.03795106506347656
20,0.037125898361206056
20,0.03832776641845703
20,0.0371328125
20,0.04005391693115234
20,0.03625900840759277
20,0.03844578361511231
20,0.037547183990478517
